chapter,verse,text
18,19,"मूढाहेणानो यीडया ियते तपः । 
परोादनाथ वा तामसमदातम ्॥१९॥
mü∂ha-gråhe√åtmano yat pî∂ayå kriyate tapa˙
parasyotsådanårthaµ vå tat tåmasam udåh®tam
Austerities performed out of foolishness that inflict pain on 
oneself and others, are said to be in the mode of ignorance.
Anuv®tti
Austerity is called tapasya , or the undertaking of some 
measure of practice that diminishes material activities and 
promotes a conscious awareness of the Absolute Truth. 
These austerities are described in verses 14, 15 and 16. 
Physical austerities are described as maintaining purity 
(cleanliness), sincerity, celibacy and non-violence. Celibacy 
means not to engage in acts of illicit sex (sex outside of 
marriage). Physical austerity also includes the worship of 
the Supreme Person and honouring the guru and saintly 
persons.
Austerities that are performed out of pride and for the 
purpose of prestige, name and fame are to be rejected. This 
may also include fasting for political, social or economic 
advantages. Austerities performed out of foolishness that 
cause pain and suffering should also be rejected. All such 
austerities are thus abandoned because they are performed 
Bhagavad-gitain the modes of passion and ignorance – the results of 
which are temporary and do not promote self-realisation.
Speaking truthfully, but not in such a way as to offend 
others, is known as verbal austerity. The saying is, ‘the 
truth hurts’, but this does not apply to Bhagavad-gîtå . The 
truth should be presented in such a way that it is attractive 
and pleasing to hear.
satyaµ brüyåt priyaµ brüyånna brüyåt satyam-apriyaµ
priyaµ ca nån®taµ brüyåd eßa dharma˙ sanåtana˙
One should only speak the truth, and one’s speech 
should be pleasing. One should not speak any truth 
that offends and one should not speak any lie even 
if it is pleasing – such is eternal dharma . (Manu-
saµhitå  4.138)
Çrî K®ß√a is the friend and well-wisher of all living 
beings and His message should be presented in that way. 
Bhagavad-gîtå  does not condemn – it simply points to that 
which should be done and that which should not be done."
18,20,"दातिमित यानं दीयतेऽनपकािरणे । 
देशे काले च पाे च तानं सािकं ृतम ्॥२०॥
dåtavyam iti yad dånaµ dîyate’nupakåri√e
deçe kåle ca påtre ca tad dånaµ såttvikaµ sm®tam
Charity that is given without any expectation of reward, at 
a proper place, at an auspicious time, to a qualified recip -
ient with the mentality that it should be given, is in the 
mode of goodness.
Chapter 17405"
18,21,"य पकाराथ फलमिय वा पनः । 
दीयते च पिरिं तानं राजसंृतम ्॥२१॥
yat tu pratyupakårårthaµ phalam uddiçya vå puna˙
dîyate ca parikliß†aµ tad dånaµ råjasaµ sm®tam
However, charity that is given reluctantly, with the expec -
tation of return and with a selfish desire for results, is in 
the mode of passion."
18,22,"अदेशकाले यानमपाे दीयते । 
असृतमवातं तामसमदातम ्॥२२॥
adeça-kåle yad dånam apåtrebhyaç ca dîyate
asatk®tam avajñåtaµ tat tåmasam udåh®tam
Charity that is given with disdain, at the wrong time and 
place, to an unworthy beneficiary, is said to be in the mode 
of ignorance.
Anuv®tti
Now the ideal of charity is being discussed – what types 
of charity should be performed, to whom and for what pur -
pose. It is certainly the duty of every person to look out for 
his fellow human being. As such, no one should go hungry 
in this world, be without clothing, proper shelter, educa -
tion or sufficient medical care. That is the ideal for human 
society. But our present reality is quite different – there 
are shortages of food, inadequate clothing, shelter, educa -
tion and medical treatment in many places in the world, 
causing millions of human beings to suffer unnecessarily. 
This suffering, however, is not due to a lack of commodi -
Bhagavad-gitaties as much as it is due to mismanagement and hoarding. 
There are sufficient facilities to maintain everyone on this 
Earth in a proper state of health and well-being, but the 
facilities are simply mismanaged. And more to blame than 
the mismanagement between the ‘haves’ and the ‘have-nots’ 
of this world, is hoarding. There is enough wealth in the 
world to easily solve the problems facing humanity, par -
ticularly that of hunger – but that wealth is being hoarded 
by a very small minority of people. They have amassed 
so much that no individual could spend or use that much 
wealth within one or even a dozen lifetimes. Corporate 
giants receive millions of dollars in annual bonuses while 
millions of children die each year due to malnutrition. Is 
this not shameful?
Charity, like other things discussed in this chapter, is 
also in the different modes of nature according to how it is 
given and whom it is given to. There is charity in goodness, 
passion and ignorance as stated by Çrî K®ß√a above, but 
ultimately the highest charity is to give that which helps 
the human being bring an end to all material miseries and 
even to death itself. Such charity is the distribution of the 
spiritual wealth found in Bhagavad-gîtå.
The root cause of all suffering in the world is a lack of 
understanding of who we are, where we have come from, 
what the purpose of life is and where we will go at the 
time of death. One who understands these things from the 
perspective of Bhagavad-gîtå  becomes full in knowledge, 
free from the illusion of the body as the self and ultimately 
defeats death. This is the highest gift and greatest charity 
that one can give a fellow human being.
Chapter 17407"
18,23,"ॐ तिदित िनदशो णििवधः ृतः । 
ाणाेन वेदा या िविहताः परा ॥२३॥
oµ-tat-sad iti nirdeço brahma√as tri-vidha˙ sm®ta˙
bråhma√ås tena vedåç ca yajñåç ca vihitå˙ purå
The three words oµ tat sat  are described by the Vedas  to 
represent the Absolute Truth. In ancient times, the bråh-
ma√as , the Vedas  and the process of sacrifice were mani -
fested from these three words."
18,24,"ताद ्ॐ इदा यदानतपःियाः । 
वते िवधानोाः सततं वािदनाम ्॥२४॥
tasmåd oµ ity-udåh®tya yajña-dåna tapa˙ kriyå˙
pravartante vidhånoktå˙ satataµ brahma-vådinåm
Thus, those that seek the Supreme always chant the syl -
lable oµ when they commence sacrifices, give in charity, 
perform austerities and undertake other activities pre -
scribed in the Vedas ."
18,25,"तिदनिभसंधाय फलं यतपःियाः । 
दानिया िविवधाः िये मोकाििभः ॥२५॥
tad ity-anabhisandhåya phalaµ yajña-tapa˙-kriyå˙
dåna-kriyåç ca vividhå˙ kriyante mokßa-kå∫kßibhi˙
By uttering the word tat, those that aspire for liberation 
perform various types of sacrifices, austerities and charity 
without the selfish desire to enjoy the results.
Bhagavad-gita"
18,26,"सावे साधभावे च सिदेतयते । 
शे कमिण तथा सः पाथ यते ॥२६॥
sad-bhåve sådhu-bhåve ca sad ity-etat prayujyate
praçaste karma√i tathå sac-chabda˙ pårtha yujyate 
The word sat indicates the nature of the Absolute as well 
as the sådhus  that seek Him. Therefore, O Pårtha, the word 
sat is uttered during all virtuous activities."
18,27,"ये तपिस दाने च िितः सिदित चोते । 
कम चैव तदथयं सिदेवािभधीयते ॥२७॥
yajñe tapasi dåne ca sthiti˙ sad iti cocyate
karma caiva tad-arthîyaµ sad ity-evåbhidhîyate
Steadiness in the performance of sacrifices, austerities and 
charity is known as sat. Any activity that is performed for 
the Supreme is known as sat."
18,28,"अया तं दं तपं कतं च यत ्। 
असिदते पाथ न च ते नो इह ॥२८॥
açraddhayå hutaµ dattaµ tapas taptaµ k®taµ ca yat
asad ity-ucyate pårtha na ca tat pretya no iha
O Pårtha, any sacrifice, austerity, charity or activity that 
is performed without faith is known as asat – false. Such 
activities bear no auspicious results in this world or the next.
Chapter 17409
Anuv®tti
One who acts whimsically never achieves happiness 
or perfection in this life or the next. One should there -
fore perform all austerities, sacrifice and acts of charity in 
the mode of goodness as prescribed in Bhagavad-gîtå , for 
passion and ignorance simply drag one down to the lower 
stages of consciousness.
Herein, it is stated that in ancient times all acts and 
injunctions of the Vedas  were accompanied with the words, 
oµ tat sat , indicating the Absolute Truth, the Supreme 
Person, Çrî K®ß√a. This practice however is no longer in 
vogue in Kali-yuga. To the contrary, the real purpose of 
human life is all but forgotten and people regrettably live 
their lives aimlessly, eating, drinking and merrymaking.
K®ß√a has already said in Bhagavad-gîtå  that what a 
great man does, the common men will follow ( yad yad 
åcarati çreß†has tat tad evetaro jana˙ ). Therefore, we call 
upon all good-hearted men and women of the world 
